24-Mar-2017 03-49-22	123	2	3	change	230	8	269	11	50	1	-1	-1	-1	-1	-1	-1	129	8	1	1	1895
24-Mar-2017 03-49-22	123	2	presenting practice trial 3
24-Mar-2017 03-49-24	123	2	4	same	202	11	329	5	1	3	151	7	-1	-1	-1	-1	202	11	1	0	1088
24-Mar-2017 03-49-24	123	2	presenting practice trial 4
24-Mar-2017 03-49-27	123	2	1	same	228	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	228	12	0	1	614
24-Mar-2017 03-49-27	123	2	presenting practice trial 5
24-Mar-2017 03-49-29	123	2	4	same	291	4	85	12	32	9	287	7	-1	-1	-1	-1	291	4	0	1	976
24-Mar-2017 03-49-29	123	2	presenting practice trial 6
24-Mar-2017 03-49-32	123	2	3	change	296	0	302	12	99	3	-1	-1	-1	-1	-1	-1	141	0	1	1	974
24-Mar-2017 03-49-32	123	2	presenting practice trial 7
24-Mar-2017 03-49-34	123	2	6	change	199	2	70	7	122	6	275	5	194	10	223	0	225	2	0	0	973
24-Mar-2017 03-49-34	123	2	presenting practice trial 8
24-Mar-2017 03-49-37	123	2	5	same	150	11	288	8	350	4	138	3	334	5	-1	-1	150	11	0	1	1109
24-Mar-2017 03-49-37	123	2	presenting practice trial 9
24-Mar-2017 03-49-39	123	2	5	change	181	12	265	4	70	6	140	2	292	1	-1	-1	238	12	0	0	966
24-Mar-2017 03-49-39	123	2	beginning experiment trials
24-Mar-2017 03-49-40	123	2	presenting experiment trials 0
24-Mar-2017 03-49-43	123	2	123	0	6	same	34	8	0	3	143	11	139	12	123	9	65	6	34	8	0	1	973
.
24-Mar-2017 03-50-08	999	1	creating practice trials
24-Mar-2017 03-50-08	999	1	finished generating practice trials
24-Mar-2017 03-50-08	999	1	creating experiment trials
24-Mar-2017 03-50-08	999	1	finished generating experiment trials
24-Mar-2017 03-50-08	999	1	experiment created
24-Mar-2017 03-50-08	999	1	experiment started
24-Mar-2017 03-50-10	123	2	beginning practice trials
24-Mar-2017 03-50-11	123	2	presenting practice trial 0
24-Mar-2017 03-50-15	123	2	2	change	196	9	74	11	-1	-1	-1	-1	-1	-1	-1	-1	270	9	1	1	2129
24-Mar-2017 03-50-15	123	2	presenting practice trial 1
24-Mar-2017 03-50-17	123	2	1	same	71	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	71	7	0	1	1263
24-Mar-2017 03-50-17	123	2	presenting practice trial 2
24-Mar-2017 03-50-21	123	2	2	change	298	1	78	10	-1	-1	-1	-1	-1	-1	-1	-1	178	1	1	1	1809
24-Mar-2017 03-50-21	123	2	presenting practice trial 3
24-Mar-2017 03-50-24	123	2	1	change	158	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	193	8	1	1	1211
24-Mar-2017 03-50-24	123	2	presenting practice trial 4
24-Mar-2017 03-50-26	123	2	2	change	324	3	342	11	-1	-1	-1	-1	-1	-1	-1	-1	356	3	1	1	1222
24-Mar-2017 03-50-26	123	2	presenting practice trial 5
24-Mar-2017 03-50-29	123	2	5	change	189	11	307	7	46	6	5	9	125	3	-1	-1	264	11	0	0	1009
24-Mar-2017 03-50-29	123	2	presenting practice trial 6
24-Mar-2017 03-50-31	123	2	2	change	342	12	218	7	-1	-1	-1	-1	-1	-1	-1	-1	293	12	1	1	721
24-Mar-2017 03-50-31	123	2	presenting practice trial 7
24-Mar-2017 03-50-34	123	2	5	change	353	4	187	1	295	10	61	9	198	12	-1	-1	300	4	1	1	1225
24-Mar-2017 03-50-34	123	2	presenting practice trial 8
24-Mar-2017 03-50-36	123	2	2	same	173	4	147	11	-1	-1	-1	-1	-1	-1	-1	-1	173	4	0	1	860
24-Mar-2017 03-50-36	123	2	presenting practice trial 9
24-Mar-2017 03-50-39	123	2	2	change	68	0	335	10	-1	-1	-1	-1	-1	-1	-1	-1	69	0	0	0	959
24-Mar-2017 03-50-39	123	2	beginning experiment trials
24-Mar-2017 03-50-40	123	2	presenting experiment trials 0
24-Mar-2017 03-50-42	123	2	123	0	6	same	304	6	350	7	100	11	17	3	301	5	172	8	304	6	0	1	1047
.
24-Mar-2017 03-50-42	123	2	presenting experiment trials 1
24-Mar-2017 03-50-45	123	2	123	1	2	change	295	2	53	5	-1	-1	-1	-1	-1	-1	-1	-1	9	2	1	1	1387
.
24-Mar-2017 03-50-45	123	2	presenting experiment trials 2
24-Mar-2017 03-50-47	123	2	123	2	3	change	73	2	208	11	130	4	-1	-1	-1	-1	-1	-1	15	2	0	0	828
.
24-Mar-2017 03-50-48	123	2	presenting experiment trials 3
24-Mar-2017 03-50-50	123	2	123	3	2	change	159	4	191	8	-1	-1	-1	-1	-1	-1	-1	-1	312	4	1	1	762
.
24-Mar-2017 03-50-50	123	2	presenting experiment trials 4
24-Mar-2017 03-50-53	123	2	123	4	4	change	342	7	152	2	290	9	42	3	-1	-1	-1	-1	133	7	1	1	1660
.
24-Mar-2017 03-50-53	123	2	presenting experiment trials 5
24-Mar-2017 03-50-55	123	2	123	5	4	same	193	5	65	8	192	7	35	0	-1	-1	-1	-1	193	5	0	1	703
.
24-Mar-2017 03-50-55	123	2	presenting experiment trials 6
24-Mar-2017 03-50-57	123	2	123	6	1	change	280	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	189	7	1	1	658
.
24-Mar-2017 03-50-57	123	2	presenting experiment trials 7
24-Mar-2017 03-51-00	123	2	123	7	4	change	278	2	214	8	335	0	168	5	-1	-1	-1	-1	25	2	1	1	1003
.
24-Mar-2017 03-51-00	123	2	presenting experiment trials 8
24-Mar-2017 03-51-02	123	2	123	8	4	same	107	6	70	1	318	4	59	3	-1	-1	-1	-1	107	6	0	1	766
.
24-Mar-2017 03-51-02	123	2	presenting experiment trials 9
24-Mar-2017 03-51-04	123	2	123	9	4	same	125	1	63	2	312	6	253	5	-1	-1	-1	-1	125	1	1	0	572
.
24-Mar-2017 03-51-04	123	2	presenting experiment trials 10
24-Mar-2017 03-51-06	123	2	123	10	2	change	186	10	272	2	-1	-1	-1	-1	-1	-1	-1	-1	71	10	1	1	427
.
24-Mar-2017 03-51-06	123	2	presenting experiment trials 11
24-Mar-2017 03-51-09	123	2	123	11	2	same	127	7	305	6	-1	-1	-1	-1	-1	-1	-1	-1	127	7	0	1	836
.
24-Mar-2017 03-51-09	123	2	presenting experiment trials 12
24-Mar-2017 03-51-11	123	2	123	12	1	change	352	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	279	0	1	1	741
.
24-Mar-2017 03-51-11	123	2	presenting experiment trials 13
24-Mar-2017 03-51-13	123	2	123	13	5	change	74	0	21	12	236	3	245	8	249	10	-1	-1	261	0	1	1	903
.
24-Mar-2017 03-51-13	123	2	presenting experiment trials 14
24-Mar-2017 03-51-16	123	2	123	14	3	same	60	0	100	3	124	2	-1	-1	-1	-1	-1	-1	60	0	0	1	894
.
24-Mar-2017 03-51-16	123	2	presenting experiment trials 15
24-Mar-2017 03-51-18	123	2	123	15	1	change	204	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	322	0	1	1	968
.
24-Mar-2017 03-51-18	123	2	presenting experiment trials 16
24-Mar-2017 03-51-22	123	2	123	16	5	same	198	10	20	7	358	2	39	9	287	5	-1	-1	198	10	0	1	2079
.
24-Mar-2017 03-51-22	123	2	presenting experiment trials 17
24-Mar-2017 03-51-25	123	2	123	17	2	same	104	6	275	3	-1	-1	-1	-1	-1	-1	-1	-1	104	6	0	1	995
.
24-Mar-2017 03-51-25	123	2	presenting experiment trials 18
24-Mar-2017 03-51-43	123	2	123	18	4	same	54	1	297	0	104	12	31	10	-1	-1	-1	-1	54	1	0	1	17072
.
24-Mar-2017 03-51-43	123	2	presenting experiment trials 19
24-Mar-2017 03-51-47	123	2	123	19	5	change	87	9	354	10	236	11	66	8	352	0	-1	-1	185	9	1	1	2109
.
24-Mar-2017 03-51-47	123	2	presenting experiment trials 20
24-Mar-2017 03-51-51	123	2	123	20	6	same	48	4	45	6	174	9	164	7	318	10	126	5	48	4	1	0	2204
.
24-Mar-2017 03-51-51	123	2	presenting experiment trials 21
24-Mar-2017 03-51-54	123	2	123	21	5	change	2	12	253	10	69	6	228	3	127	2	-1	-1	122	12	0	0	1533
.
24-Mar-2017 03-51-54	123	2	presenting experiment trials 22
24-Mar-2017 03-51-57	123	2	123	22	4	same	302	12	222	11	169	4	345	1	-1	-1	-1	-1	302	12	0	1	1694
.
24-Mar-2017 03-51-57	123	2	presenting experiment trials 23
